entity,type,in_volume,out_volume,in_degree,out_degree,total_transactions,betweenness_centrality,pagerank,composite_risk
FAMILY CARE PHARMACY #5859 (GA),retailer,2158.0,0.0,9,0,12,0.0,0.00045951920590731564,0.1351731616762225
COMMUNITY PHARMACY #3798 (AK),retailer,1975.0,0.0,9,0,10,0.0,0.00045943912318189146,0.13515351798435682
RITE AID #1519 (NM),retailer,1791.0,0.0,9,0,9,0.0,0.0004593841999154388,0.13514004571906194
WALMART PHARMACY #5569 (MS),retailer,1810.0,0.0,9,0,9,0.0,0.0004593606152803339,0.13513426058497327
WALGREENS #9879 (MD),retailer,43156.0,0.0,8,0,11,0.0,0.00047366312036828986,0.12364255780421703
PUBLIX PHARMACY #7202 (CT),retailer,44438.0,0.0,8,0,12,0.0,0.00047272551504614593,0.12341257025144262
CORNER DRUG STORE #9454 (NM),retailer,33618.0,0.0,8,0,12,0.0,0.0004697061388554886,0.12267193991947443
PEOPLES PHARMACY #6489 (NJ),retailer,31705.0,0.0,8,0,17,0.0,0.0004694393440279461,0.12260649714944082
QUALITY CARE PHARMACY #9423 (NM),retailer,33941.0,0.0,8,0,10,0.0,0.00046934554032411203,0.12258348780448888
KROGER PHARMACY #8452 (WA),retailer,29323.0,0.0,8,0,11,0.0,0.0004679831726661821,0.12224930923678425
WALGREENS #2651 (GA),retailer,30937.0,0.0,8,0,10,0.0,0.00046765313203747416,0.12216835274611598
WINN-DIXIE PHARMACY #3574 (OR),retailer,27707.0,0.0,8,0,9,0.0,0.0004673670354057755,0.12209817538830094
PEOPLES PHARMACY #4568 (WA),retailer,25722.0,0.0,8,0,12,0.0,0.000467357276931685,0.12209578170780247
SUNRISE PHARMACY #3108 (NM),retailer,25000.0,0.0,8,0,11,0.0,0.00046729046138987155,0.12207939235656261
KROGER PHARMACY #7238 (CO),retailer,24733.0,0.0,8,0,13,0.0,0.00046718005055170343,0.12205230940612458
HOMETOWN PHARMACY #2774 (SC),retailer,23060.0,0.0,8,0,12,0.0,0.0004667940725131952,0.12195763188840508
HARRIS TEETER PHARMACY #5423 (HI),retailer,24950.0,0.0,8,0,11,0.0,0.00046642745469843396,0.12186770328835445
WALMART PHARMACY #5027 (SD),retailer,23979.0,0.0,8,0,11,0.0,0.000466347860067945,0.12184817932251531
RITE AID #9329 (MN),retailer,24213.0,0.0,8,0,10,0.0,0.00046627431468042286,0.12183013919060202
WALGREENS #7869 (VT),retailer,21998.0,0.0,8,0,9,0.0,0.00046620740313943834,0.12181372629148558
CVS PHARMACY #9401 (NY),retailer,24023.0,0.0,8,0,10,0.0,0.00046612986361622955,0.1217947064280474
PEOPLES PHARMACY #6398 (AR),retailer,28073.0,0.0,8,0,15,0.0,0.00046602676743154943,0.12176941770724456
COMMUNITY PHARMACY #4828 (AR),retailer,22762.0,0.0,8,0,10,0.0,0.00046599141281303226,0.12176074548450862
QUALITY CARE PHARMACY #5311 (NM),retailer,23037.0,0.0,8,0,13,0.0,0.0004659721304859203,0.12175601567430006
GOOD NEIGHBOR PHARMACY #6303 (MD),retailer,22729.0,0.0,8,0,10,0.0,0.00046589420709775557,0.12173690165166746
FAMILY CARE PHARMACY #7641 (AL),retailer,22552.0,0.0,8,0,10,0.0,0.00046584646779688284,0.12172519155924418
HARRIS TEETER PHARMACY #1358 (CA),retailer,22057.0,0.0,8,0,11,0.0,0.00046579395821236,0.12171231135202222
VILLAGE PHARMACY #3392 (NY),retailer,22532.0,0.0,8,0,12,0.0,0.00046560224384562703,0.12166528525586506
MAIN STREET PHARMACY #6741 (AZ),retailer,26928.0,0.0,8,0,11,0.0,0.00046557314262814855,0.12165814694549869
QUALITY CARE PHARMACY #8047 (TX),retailer,21346.0,0.0,8,0,9,0.0,0.00046556882257290505,0.12165708726835113
QUALITY CARE PHARMACY #8594 (CO),retailer,19772.0,0.0,8,0,16,0.0,0.0004653476284424365,0.1216028300072701
FAMILY CARE PHARMACY #2866 (NM),retailer,14213.0,0.0,8,0,9,0.0,0.0004635985211459344,0.12117378710706286
KROGER PHARMACY #8353 (AL),retailer,14018.0,0.0,8,0,15,0.0,0.0004631028489071133,0.1210522024247959
MAIN STREET PHARMACY #5037 (UT),retailer,12129.0,0.0,8,0,10,0.0,0.00046288269282109093,0.12099819978823141
MAIN STREET PHARMACY #2532 (MN),retailer,11632.0,0.0,8,0,10,0.0,0.0004627660282739186,0.12096958284988218
GOOD NEIGHBOR PHARMACY #2241 (AZ),retailer,13925.0,0.0,8,0,11,0.0,0.00046276219999899965,0.12096864380275951
HARRIS TEETER PHARMACY #1323 (ND),retailer,12361.0,0.0,8,0,14,0.0,0.00046266691864597,0.1209452720015434
WALGREENS #6629 (WY),retailer,10967.0,0.0,8,0,10,0.0,0.0004622705888010633,0.12084805526336072
WALGREENS #3709 (RI),retailer,10247.0,0.0,8,0,13,0.0,0.00046224908184977075,0.12084277976952702
MEDICO PHARMACY #3471 (AK),retailer,10936.0,0.0,8,0,9,0.0,0.0004621915679824337,0.12082867204926664
VILLAGE PHARMACY #3724 (MS),retailer,10881.0,0.0,8,0,11,0.0,0.00046218645055031267,0.12082741678155197
COMMUNITY PHARMACY #9405 (MN),retailer,9914.0,0.0,8,0,9,0.0,0.0004621069719403062,0.12080792127466693
QUALITY CARE PHARMACY #7120 (DE),retailer,10456.0,0.0,8,0,12,0.0,0.00046205398043395644,0.12079492285563563
FAMILY CARE PHARMACY #7793 (MO),retailer,9777.0,0.0,8,0,10,0.0,0.00046203974350619305,0.12079143064404298
MAIN STREET PHARMACY #1044 (MO),retailer,9692.0,0.0,8,0,10,0.0,0.00046182307328153274,0.120738283063124
MEDICO PHARMACY #7647 (CO),retailer,8620.0,0.0,8,0,13,0.0,0.0004616712118130694,0.12070103258398555
WINN-DIXIE PHARMACY #5772 (NH),retailer,8141.0,0.0,8,0,11,0.0,0.0004615786097212376,0.12067831798544479
PEOPLES PHARMACY #2207 (MD),retailer,8531.0,0.0,8,0,11,0.0,0.00046154798292801196,0.1206708054627906
COMMUNITY PHARMACY #9741 (SC),retailer,8219.0,0.0,8,0,13,0.0,0.0004615211988368221,0.12066423552612263
PEOPLES PHARMACY #1278 (SD),retailer,8082.0,0.0,8,0,12,0.0,0.0004614676970840654,0.12065111194747494
VILLAGE PHARMACY #8014 (WY),retailer,8517.0,0.0,8,0,8,0.0,0.00046146442593086314,0.12065030955813054
GOOD NEIGHBOR PHARMACY #5019 (OR),retailer,8085.0,0.0,8,0,10,0.0,0.00046139445849776813,0.12063314707160087
HARRIS TEETER PHARMACY #4182 (WY),retailer,7733.0,0.0,8,0,12,0.0,0.0004612900915764476,0.12060754664863162
RITE AID #3760 (TX),retailer,7694.0,0.0,8,0,11,0.0,0.00046127576885838227,0.12060403339332139
QUALITY CARE PHARMACY #8576 (VT),retailer,7145.0,0.0,8,0,8,0.0,0.00046126002856527597,0.1206001724174865
KROGER PHARMACY #8702 (CA),retailer,7651.0,0.0,8,0,11,0.0,0.0004612591695755735,0.12059996171375556
WINN-DIXIE PHARMACY #7409 (MO),retailer,7840.0,0.0,8,0,13,0.0,0.00046125536488372527,0.12059902845138323
QUALITY CARE PHARMACY #1509 (MO),retailer,7723.0,0.0,8,0,9,0.0,0.00046116679323076205,0.1205773024892656
WINN-DIXIE PHARMACY #7110 (AR),retailer,7007.0,0.0,8,0,9,0.0,0.00046115806116939695,0.1205751605801098
HARRIS TEETER PHARMACY #6432 (MA),retailer,7025.0,0.0,8,0,10,0.0,0.00046113735380786275,0.1205700812196463
HEALTH MART PHARMACY #3835 (WA),retailer,7341.0,0.0,8,0,11,0.0,0.00046112131889236964,0.1205661479751498
RITE AID #1211 (AZ),retailer,7235.0,0.0,8,0,11,0.0,0.00046109981534363877,0.12056087331593895
VILLAGE PHARMACY #7032 (NM),retailer,6961.0,0.0,8,0,9,0.0,0.0004610772903188525,0.12055534809631357
CVS PHARMACY #3742 (SD),retailer,7007.0,0.0,8,0,12,0.0,0.00046103980138761914,0.1205461523426773
FAMILY CARE PHARMACY #1713 (MD),retailer,7032.0,0.0,8,0,12,0.0,0.0004610373674702629,0.12054555532100604
PEOPLES PHARMACY #5452 (MT),retailer,6591.0,0.0,8,0,15,0.0,0.0004610173894451189,0.12054065486128847
VILLAGE PHARMACY #7192 (SC),retailer,6730.0,0.0,8,0,11,0.0,0.00046100093990956797,0.12053661991360176
GOOD NEIGHBOR PHARMACY #5220 (IA),retailer,7256.0,0.0,8,0,11,0.0,0.00046099096764727724,0.12053417379246134
PEOPLES PHARMACY #3960 (WY),retailer,6925.0,0.0,8,0,10,0.0,0.0004609876107005312,0.12053335035860417
HOMETOWN PHARMACY #5252 (IA),retailer,7151.0,0.0,8,0,11,0.0,0.0004609815121430613,0.1205318544282006
CVS PHARMACY #2027 (MA),retailer,6596.0,0.0,8,0,10,0.0,0.0004609799080530123,0.12053146095694346
CVS PHARMACY #9337 (AZ),retailer,6633.0,0.0,8,0,12,0.0,0.0004609272799649644,0.12051855168169567
WINN-DIXIE PHARMACY #2251 (AK),retailer,6187.0,0.0,8,0,10,0.0,0.0004609258293657152,0.12051819586058045
PUBLIX PHARMACY #5778 (SC),retailer,6896.0,0.0,8,0,12,0.0,0.0004608857183166537,0.1205083569211088
CVS PHARMACY #1951 (MO),retailer,6555.0,0.0,8,0,10,0.0,0.0004608781147589286,0.12050649182543126
GOOD NEIGHBOR PHARMACY #8055 (DE),retailer,6383.0,0.0,8,0,12,0.0,0.000460867646925354,0.12050392414437205
WINN-DIXIE PHARMACY #4027 (MA),retailer,6561.0,0.0,8,0,10,0.0,0.0004608617694083899,0.12050248243354657
GOOD NEIGHBOR PHARMACY #3848 (DE),retailer,6578.0,0.0,8,0,12,0.0,0.00046084497041633173,0.12049836176679982
PEOPLES PHARMACY #2417 (GA),retailer,6219.0,0.0,8,0,9,0.0,0.0004608410538260533,0.12049740105658191
HARRIS TEETER PHARMACY #6596 (GA),retailer,6298.0,0.0,8,0,11,0.0,0.0004608191819300702,0.12049203604455297
HARRIS TEETER PHARMACY #4595 (MS),retailer,6138.0,0.0,8,0,10,0.0,0.0004608112087182355,0.12049008027549503
GOOD NEIGHBOR PHARMACY #5937 (WY),retailer,6519.0,0.0,8,0,12,0.0,0.00046080991207580313,0.12048976221883217
GOOD NEIGHBOR PHARMACY #4647 (MO),retailer,6369.0,0.0,8,0,9,0.0,0.00046080749747928957,0.12048916993641869
CVS PHARMACY #2418 (CO),retailer,6247.0,0.0,8,0,11,0.0,0.0004607796517490545,0.12048233958765601
WALMART PHARMACY #8666 (MS),retailer,6183.0,0.0,8,0,16,0.0,0.00046073799621951445,0.12047212179870775
PUBLIX PHARMACY #8657 (GA),retailer,6112.0,0.0,8,0,12,0.0,0.00046073565070198566,0.12047154646085109
QUALITY CARE PHARMACY #4887 (UT),retailer,5823.0,0.0,8,0,13,0.0,0.00046073541063692343,0.12047148757469199
MAIN STREET PHARMACY #8826 (MA),retailer,6444.0,0.0,8,0,11,0.0,0.0004607250049987126,0.12046893514968901
CORNER DRUG STORE #8976 (MS),retailer,6039.0,0.0,8,0,12,0.0,0.0004607145421147696,0.12046636868273733
GOOD NEIGHBOR PHARMACY #9168 (WA),retailer,5985.0,0.0,8,0,10,0.0,0.0004607135041636651,0.1204661140811168
CORNER DRUG STORE #5081 (AZ),retailer,5912.0,0.0,8,0,11,0.0,0.00046070076741338694,0.12046298985180881
MAIN STREET PHARMACY #7080 (MN),retailer,5981.0,0.0,8,0,10,0.0,0.00046068654912634306,0.12045950221264483
VILLAGE PHARMACY #1378 (CT),retailer,5822.0,0.0,8,0,12,0.0,0.0004606671174226322,0.120454735761477
FAMILY CARE PHARMACY #6205 (CA),retailer,5788.0,0.0,8,0,9,0.0,0.00046066171179903347,0.12045340980255449
PEOPLES PHARMACY #4637 (MA),retailer,5800.0,0.0,8,0,8,0.0,0.00046065496549762175,0.12045175498542054
HOMETOWN PHARMACY #5854 (NH),retailer,6026.0,0.0,8,0,9,0.0,0.00046064852713603835,0.12045017570361671
MAIN STREET PHARMACY #1614 (MS),retailer,5613.0,0.0,8,0,10,0.0,0.0004606337596006333,0.12044655333794951
PEOPLES PHARMACY #9183 (OR),retailer,5739.0,0.0,8,0,12,0.0,0.00046061932721222715,0.12044301318132729
VILLAGE PHARMACY #8858 (AZ),retailer,5248.0,0.0,8,0,10,0.0,0.0004605982774953285,0.12043784984366082
RITE AID #3103 (CO),retailer,5668.0,0.0,8,0,11,0.0,0.00046058697216644595,0.12043507673128442
WINN-DIXIE PHARMACY #3113 (CO),retailer,5282.0,0.0,8,0,10,0.0,0.0004605389788352304,0.12042330432712345
CVS PHARMACY #7858 (TX),retailer,5443.0,0.0,8,0,8,0.0,0.00046053818675512436,0.12042311003581463
PEOPLES PHARMACY #4773 (CA),retailer,5203.0,0.0,8,0,8,0.0,0.0004605179103829256,0.12041813639380237
PEOPLES PHARMACY #7605 (AZ),retailer,5267.0,0.0,8,0,11,0.0,0.00046050344667856525,0.12041458855561148
PUBLIX PHARMACY #9580 (AK),retailer,5024.0,0.0,8,0,9,0.0,0.00046049213829878454,0.12041181469487265
HEALTH MART PHARMACY #1807 (HI),retailer,5272.0,0.0,8,0,9,0.0,0.00046047980015245533,0.12040878824012351
COMMUNITY PHARMACY #5644 (RI),retailer,5421.0,0.0,8,0,10,0.0,0.0004604751632561055,0.12040765084422911
MAIN STREET PHARMACY #8140 (WA),retailer,5352.0,0.0,8,0,10,0.0,0.00046047190483390914,0.12040685157770498
QUALITY CARE PHARMACY #5967 (AL),retailer,5092.0,0.0,8,0,11,0.0,0.00046046933294673466,0.12040622071307217
VILLAGE PHARMACY #5361 (OR),retailer,5848.0,0.0,8,0,9,0.0,0.00046046628946154916,0.1204054741689846
MAIN STREET PHARMACY #5622 (ID),retailer,5033.0,0.0,8,0,12,0.0,0.00046046258395945677,0.1204045652371154
COMMUNITY PHARMACY #3088 (VT),retailer,4837.0,0.0,8,0,10,0.0,0.00046043642429861994,0.12039814846852932
HOMETOWN PHARMACY #8392 (NM),retailer,5180.0,0.0,8,0,12,0.0,0.00046043610353366644,0.12039806978729221
GOOD NEIGHBOR PHARMACY #6915 (NH),retailer,5218.0,0.0,8,0,8,0.0,0.0004604327285695497,0.12039724193390915
HARRIS TEETER PHARMACY #8771 (MT),retailer,5290.0,0.0,8,0,12,0.0,0.00046042874664450526,0.12039626519756319
COMMUNITY PHARMACY #3492 (AR),retailer,4832.0,0.0,8,0,10,0.0,0.00046042383951424226,0.12039506151531686
VILLAGE PHARMACY #1494 (NM),retailer,4987.0,0.0,8,0,11,0.0,0.000460401838854737,0.12038966491856178
MAIN STREET PHARMACY #5483 (HI),retailer,4773.0,0.0,8,0,10,0.0,0.00046040167979669874,0.12038962590281803
QUALITY CARE PHARMACY #3657 (CO),retailer,4719.0,0.0,8,0,11,0.0,0.0004603923234624032,0.12038733086419491
RITE AID #7159 (DE),retailer,4849.0,0.0,8,0,9,0.0,0.0004603895433978286,0.12038664893520734
CVS PHARMACY #3462 (VT),retailer,4808.0,0.0,8,0,9,0.0,0.00046038221207536715,0.120384850616798
KROGER PHARMACY #7504 (MN),retailer,4996.0,0.0,8,0,14,0.0,0.0004603582333718206,0.12037896882067639
SUNRISE PHARMACY #2063 (SD),retailer,4904.0,0.0,8,0,9,0.0,0.0004603536083612486,0.12037783434027417
HEALTH MART PHARMACY #2149 (CA),retailer,4932.0,0.0,8,0,10,0.0,0.00046032968699775343,0.12037196660923707
MAIN STREET PHARMACY #7456 (MD),retailer,5164.0,0.0,8,0,10,0.0,0.0004603217722400338,0.1203700251785351
GOOD NEIGHBOR PHARMACY #4280 (AL),retailer,4933.0,0.0,8,0,14,0.0,0.00046032077343463254,0.12036978017906197
CORNER DRUG STORE #9066 (DE),retailer,4719.0,0.0,8,0,10,0.0,0.0004602916285762163,0.1203626311639009
SUNRISE PHARMACY #7190 (WA),retailer,4655.0,0.0,8,0,8,0.0,0.0004602848564355461,0.12036097000859067
HEALTH MART PHARMACY #9934 (OR),retailer,4564.0,0.0,8,0,10,0.0,0.00046028289416054157,0.1203604886772506
HEALTH MART PHARMACY #6733 (MO),retailer,4438.0,0.0,8,0,11,0.0,0.0004602569206026069,0.1203541175583105
PEOPLES PHARMACY #7655 (TX),retailer,4384.0,0.0,8,0,13,0.0,0.00046025008897130086,0.12035244181039353
SUNRISE PHARMACY #9511 (IA),retailer,4253.0,0.0,8,0,9,0.0,0.00046022923815947417,0.12034732726264927
HEALTH MART PHARMACY #3051 (MA),retailer,4368.0,0.0,8,0,13,0.0,0.0004602156504330236,0.12034399429526915
QUALITY CARE PHARMACY #6630 (SD),retailer,4481.0,0.0,8,0,11,0.0,0.000460213317582916,0.12034342206463589
RITE AID #5067 (NM),retailer,4670.0,0.0,8,0,9,0.0,0.00046021301777901216,0.12034334852498703
COMMUNITY PHARMACY #4777 (AR),retailer,4231.0,0.0,8,0,11,0.0,0.0004602106344038537,0.12034276390093776
KROGER PHARMACY #2209 (MA),retailer,4289.0,0.0,8,0,8,0.0,0.00046020790692290344,0.12034209487031884
RITE AID #3756 (ID),retailer,4359.0,0.0,8,0,9,0.0,0.0004602078429032947,0.12034207916678902
QUALITY CARE PHARMACY #7985 (AK),retailer,4922.0,0.0,8,0,9,0.0,0.00046019025308480384,0.12033776451625011
WALGREENS #4891 (IA),retailer,4239.0,0.0,8,0,11,0.0,0.0004601830295649329,0.12033599264100762
WINN-DIXIE PHARMACY #8251 (MN),retailer,4277.0,0.0,8,0,9,0.0,0.00046016536689226734,0.12033166011988614
PUBLIX PHARMACY #6658 (DE),retailer,4134.0,0.0,8,0,9,0.0,0.0004601617981653038,0.12033078473793013
CVS PHARMACY #4032 (NM),retailer,4188.0,0.0,8,0,8,0.0,0.00046015641722337366,0.12032946483323578
HARRIS TEETER PHARMACY #7622 (RI),retailer,3945.0,0.0,8,0,11,0.0,0.0004601441169849232,0.12032644767700497
HEALTH MART PHARMACY #2027 (VT),retailer,4142.0,0.0,8,0,11,0.0,0.00046014331136598225,0.12032625006472149
WINN-DIXIE PHARMACY #7921 (CA),retailer,4131.0,0.0,8,0,10,0.0,0.00046011217229497174,0.12031861188416915
GOOD NEIGHBOR PHARMACY #2549 (SC),retailer,4739.0,0.0,8,0,10,0.0,0.0004601082477795411,0.12031764922997085
VILLAGE PHARMACY #3549 (UT),retailer,4115.0,0.0,8,0,11,0.0,0.0004600986322118118,0.12031529060333086
WINN-DIXIE PHARMACY #1823 (NE),retailer,3999.0,0.0,8,0,13,0.0,0.00046009005377721724,0.12031318637766955
WALGREENS #3936 (MN),retailer,3883.0,0.0,8,0,10,0.0,0.00046008019982945905,0.1203107692781965
VILLAGE PHARMACY #9368 (VT),retailer,3732.0,0.0,8,0,8,0.0,0.0004600716924795745,0.12030868248908137
HOMETOWN PHARMACY #6982 (NM),retailer,3967.0,0.0,8,0,11,0.0,0.00046006810352080304,0.12030780214441462
MAIN STREET PHARMACY #2440 (AZ),retailer,4070.0,0.0,8,0,10,0.0,0.00046006243095301477,0.12030641070608471
PUBLIX PHARMACY #2516 (UT),retailer,3801.0,0.0,8,0,10,0.0,0.0004600474325251554,0.12030273170423032
HEALTH MART PHARMACY #4238 (WY),retailer,3885.0,0.0,8,0,10,0.0,0.0004600301448936834,0.12029849117790054
CORNER DRUG STORE #1362 (ME),retailer,3643.0,0.0,8,0,8,0.0,0.00046002369315462934,0.12029690861470348
MAIN STREET PHARMACY #2672 (WY),retailer,3521.0,0.0,8,0,10,0.0,0.00046002027164063474,0.12029606934298455
SUNRISE PHARMACY #1142 (MA),retailer,3679.0,0.0,8,0,10,0.0,0.00046001115936827565,0.12029383417092378
PUBLIX PHARMACY #1430 (ID),retailer,3768.0,0.0,8,0,12,0.0,0.00046000602404648643,0.12029257451500767
WALMART PHARMACY #3506 (WY),retailer,3794.0,0.0,8,0,9,0.0,0.0004600034866606875,0.1202919521133035
HEALTH MART PHARMACY #1220 (IA),retailer,3664.0,0.0,8,0,9,0.0,0.000460001470445946,0.12029145755095055
QUALITY CARE PHARMACY #6709 (MD),retailer,3871.0,0.0,8,0,8,0.0,0.00045999098249264325,0.12028888493467295
HARRIS TEETER PHARMACY #9336 (HI),retailer,3730.0,0.0,8,0,8,0.0,0.00045997725249562253,0.1202855170693891
VILLAGE PHARMACY #2264 (SD),retailer,3614.0,0.0,8,0,9,0.0,0.00045997629103755345,0.12028528123093642
VILLAGE PHARMACY #1999 (AZ),retailer,3702.0,0.0,8,0,9,0.0,0.0004599723222535237,0.12028430771798279
WALGREENS #9787 (UT),retailer,3974.0,0.0,8,0,11,0.0,0.0004599699241030224,0.12028371946965277
KROGER PHARMACY #8125 (MN),retailer,3581.0,0.0,8,0,10,0.0,0.00045996702663562847,0.12028300874263423
WALGREENS #6633 (WY),retailer,3671.0,0.0,8,0,8,0.0,0.0004599646509357192,0.12028242600126603
MAIN STREET PHARMACY #4431 (CO),retailer,3597.0,0.0,8,0,11,0.0,0.0004599599876740925,0.12028128213816698
WALMART PHARMACY #3747 (NH),retailer,3522.0,0.0,8,0,11,0.0,0.000459948493829669,0.1202784627843424
COMMUNITY PHARMACY #8059 (OR),retailer,3620.0,0.0,8,0,11,0.0,0.00045991010949145584,0.12026904739409021
SUNRISE PHARMACY #4386 (VT),retailer,3356.0,0.0,8,0,9,0.0,0.0004598918255547503,0.12026456248155967
KROGER PHARMACY #9640 (HI),retailer,3486.0,0.0,8,0,8,0.0,0.0004598831866014896,0.12026244341112349
KROGER PHARMACY #6438 (KS),retailer,3303.0,0.0,8,0,12,0.0,0.0004598816452950517,0.12026206534021523
VILLAGE PHARMACY #4574 (ID),retailer,3436.0,0.0,8,0,10,0.0,0.00045988065924793524,0.12026182347025366
MAIN STREET PHARMACY #5756 (WY),retailer,3196.0,0.0,8,0,9,0.0,0.00045987984964301415,0.12026162488023917
CVS PHARMACY #6632 (MA),retailer,3402.0,0.0,8,0,10,0.0,0.00045987315662590487,0.12025998313334495
WALMART PHARMACY #3189 (ID),retailer,3289.0,0.0,8,0,8,0.0,0.0004598685357614944,0.12025884966996503
VILLAGE PHARMACY #7556 (AK),retailer,3218.0,0.0,8,0,11,0.0,0.00045986371429650326,0.12025766700076733
WINN-DIXIE PHARMACY #3205 (WA),retailer,3327.0,0.0,8,0,10,0.0,0.00045986273894413603,0.12025742775414752
VILLAGE PHARMACY #8072 (ME),retailer,3605.0,0.0,8,0,11,0.0,0.00045978874664518577,0.1202392779982131
CVS PHARMACY #3495 (GA),retailer,2844.0,0.0,8,0,9,0.0,0.00045977599890235135,0.12023615107251351
MAIN STREET PHARMACY #7611 (NM),retailer,2943.0,0.0,8,0,9,0.0,0.00045977168638748953,0.12023509324496502
CVS PHARMACY #7874 (MN),retailer,2942.0,0.0,8,0,10,0.0,0.00045973370580190394,0.12022577689220393
FAMILY CARE PHARMACY #5978 (AR),retailer,2938.0,0.0,8,0,10,0.0,0.0004597171745503439,0.12022172190019312
PUBLIX PHARMACY #4058 (WA),retailer,2752.0,0.0,8,0,8,0.0,0.00045971690704563775,0.12022165628329519
PEOPLES PHARMACY #4114 (MN),retailer,2806.0,0.0,8,0,8,0.0,0.00045968313538786613,0.12021337234895672
COMMUNITY PHARMACY #2018 (MT),retailer,2842.0,0.0,8,0,11,0.0,0.00045967993709160316,0.12021258783087306
MEDICO PHARMACY #8944 (WY),retailer,2982.0,0.0,8,0,8,0.0,0.0004596788412882935,0.12021231903854056
CVS PHARMACY #8517 (NV),retailer,2954.0,0.0,8,0,12,0.0,0.0004596774771805934,0.12021198443315355
WALMART PHARMACY #2428 (AK),retailer,2732.0,0.0,8,0,8,0.0,0.00045967577029365215,0.12021156574658981
MEDICO PHARMACY #2284 (GA),retailer,2616.0,0.0,8,0,11,0.0,0.00045966520385073544,0.12020897387739864
HEALTH MART PHARMACY #1381 (MS),retailer,2646.0,0.0,8,0,8,0.0,0.0004596506762234485,0.12020541035939332
MAIN STREET PHARMACY #2251 (SC),retailer,2389.0,0.0,8,0,10,0.0,0.0004596296433891668,0.12020025116290614
VILLAGE PHARMACY #6788 (NE),retailer,2424.0,0.0,8,0,10,0.0,0.0004596047237339764,0.12019413855840416
PUBLIX PHARMACY #4755 (GA),retailer,2532.0,0.0,8,0,8,0.0,0.0004595967824240516,0.12019219061464542
CORNER DRUG STORE #7338 (MO),retailer,2443.0,0.0,8,0,10,0.0,0.00045959627128488046,0.12019206523604067
MEDICO PHARMACY #4917 (OR),retailer,2416.0,0.0,8,0,9,0.0,0.00045959157475624317,0.12019091321279345
PUBLIX PHARMACY #1829 (VT),retailer,2498.0,0.0,8,0,10,0.0,0.0004595888719836508,0.12019025024294938
WALGREENS #8524 (OR),retailer,2623.0,0.0,8,0,10,0.0,0.0004595826142238488,0.12018871526140787
HEALTH MART PHARMACY #9106 (CO),retailer,2266.0,0.0,8,0,10,0.0,0.00045955700504001027,0.12018243352070049
QUALITY CARE PHARMACY #6283 (MS),retailer,2342.0,0.0,8,0,8,0.0,0.0004595471804170064,0.12018002361436972
FAMILY CARE PHARMACY #8587 (ID),retailer,2323.0,0.0,8,0,8,0.0,0.0004595437356197532,0.12017917863144209
PUBLIX PHARMACY #3500 (IA),retailer,2615.0,0.0,8,0,9,0.0,0.00045954172052757445,0.12017868434444536
HOMETOWN PHARMACY #4010 (CA),retailer,2150.0,0.0,8,0,10,0.0,0.000459534612869299,0.12017694088918318
WALGREENS #5840 (WY),retailer,2225.0,0.0,8,0,10,0.0,0.00045952514167392337,0.12017461767599866
HOMETOWN PHARMACY #5185 (UT),retailer,2141.0,0.0,8,0,11,0.0,0.00045950541114477797,0.12016977792519315
GOOD NEIGHBOR PHARMACY #8313 (AZ),retailer,2143.0,0.0,8,0,9,0.0,0.0004595045835075506,0.12016957491198918
COMMUNITY PHARMACY #3871 (NH),retailer,2007.0,0.0,8,0,11,0.0,0.00045948070620623825,0.12016371798907503
HOMETOWN PHARMACY #1587 (ID),retailer,2101.0,0.0,8,0,10,0.0,0.00045947650250535574,0.12016268685277949
MAIN STREET PHARMACY #2913 (WY),retailer,2034.0,0.0,8,0,10,0.0,0.0004594609777408224,0.12015887874448691
CVS PHARMACY #2372 (MO),retailer,1935.0,0.0,8,0,8,0.0,0.00045946012600081636,0.12015866981905211
WINN-DIXIE PHARMACY #5154 (MD),retailer,2060.0,0.0,8,0,11,0.0,0.0004594587379770318,0.12015832934722899
HEALTH MART PHARMACY #7295 (SD),retailer,1982.0,0.0,8,0,10,0.0,0.00045944611362200635,0.12015523268763344
WALGREENS #2338 (MS),retailer,1909.0,0.0,8,0,9,0.0,0.00045942535629342175,0.12015014107062727
HARRIS TEETER PHARMACY #7725 (HI),retailer,1931.0,0.0,8,0,9,0.0,0.00045941979736988374,0.12014877750837952
