date,manufacturer,distributor,retailer,retailer_state,quantity,z_quantity,flag_volume,flag_frequency,flag_surge,flag_concentration,flag_iforest,iforest_score,anomaly_score
2011-06-11,PURDUE PHARMA LP,KINRAY LLC,FAMILY CARE PHARMACY #6238 (CO),CO,210,-0.15515313409240472,False,False,False,True,True,0.6107336022717706,2
2012-07-04,PURDUE PHARMA LP,MCKESSON CORPORATION,KROGER PHARMACY #5808 (AK),AK,508,-0.14164988791987151,False,False,True,False,True,0.64069345080967,2
2011-08-24,CADISTA PHARMACEUTICALS INC,DIRECT RX,SUNRISE PHARMACY #2391 (OR),OR,282,-0.1518906048158195,False,False,False,True,True,0.6146757655354995,2
2012-11-17,HIKMA PHARMACEUTICALS,GULF COAST MEDICAL SUPPLY,FAMILY CARE PHARMACY #3787 (SC),SC,50000,2.1009764864795044,False,False,False,True,True,0.683803152119016,2
2013-08-13,VINTAGE PHARMACEUTICALS LLC,CARDINAL HEALTH INC,VILLAGE PHARMACY #2213 (FL),FL,50000,2.1009764864795044,False,False,False,True,True,0.6729857671119067,2
2010-09-24,PAR PHARMACEUTICAL INC,MCKESSON CORPORATION,PEOPLES PHARMACY #6150 (MD),MD,50000,2.1009764864795044,False,False,False,True,True,0.6755603559674304,2
2010-10-18,PAR PHARMACEUTICAL INC,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,64448,2.7556573613142694,False,False,False,True,True,0.7155164172606903,2
2013-03-22,RHODES TECHNOLOGIES,DAKOTA DRUG INC,VILLAGE PHARMACY #5399 (ND),ND,75,-0.16127037648600198,False,False,False,True,True,0.6171325555127947,2
2009-02-10,QUALITEST PHARMACEUTICALS,HENRY SCHEIN INC,RITE AID #9791 (OH),OH,4322,0.03117353792590599,False,True,False,False,True,0.6397187757893029,2
2011-02-10,ABBOTT LABORATORIES,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,40031,1.6492521203923112,False,False,False,True,True,0.7178161980776352,2
2011-09-16,AMNEAL PHARMACEUTICALS LLC,PRESCRIPTION SUPPLY INC,CORNER DRUG STORE #9369 (NC),NC,117,-0.15936723440799394,False,False,False,True,True,0.6182290174411773,2
2014-05-20,CADISTA PHARMACEUTICALS INC,PRESCRIPTION SUPPLY INC,CORNER DRUG STORE #9369 (NC),NC,399,-0.14658899474136855,False,False,False,True,True,0.622337282548268,2
2011-06-22,MYLAN PHARMACEUTICALS INC,CARDINAL HEALTH INC,VILLAGE PHARMACY #1475 (CT),CT,133,-0.15864222790208612,False,False,True,False,True,0.607511162980499,2
2013-10-31,MALLINCKRODT LLC,DAKOTA DRUG INC,MAIN STREET PHARMACY #9821 (CA),CA,558,-0.13938424258890955,False,False,False,True,True,0.6129388475248532,2
2014-03-06,ACTAVIS PHARMA INC,MCKESSON CORPORATION,CORNER DRUG STORE #3869 (NE),NE,50000,2.1009764864795044,False,False,False,True,True,0.6783399089820359,2
2007-11-15,PAR PHARMACEUTICAL INC,VALUEDRUGCO,MAIN STREET PHARMACY #9467 (TN),TN,369,-0.14794838193994572,False,True,False,False,True,0.6456383365265399,2
2011-09-12,VINTAGE PHARMACEUTICALS LLC,DAKOTA DRUG INC,MAIN STREET PHARMACY #9821 (CA),CA,193,-0.15592345350493178,False,False,False,True,True,0.6180322639421969,2
2012-03-23,JANSSEN PHARMACEUTICALS INC,BELLCO DRUG CORP,HEALTH MART PHARMACY #6514 (AL),AL,50000,2.1009764864795044,False,False,False,True,True,0.6820912332951612,2
2012-10-18,ACTAVIS PHARMA INC,BELLCO DRUG CORP,CORNER DRUG STORE #8940 (PA),PA,50000,2.1009764864795044,False,False,True,False,True,0.6922492595654327,2
2013-06-17,PAR PHARMACEUTICAL INC,MORRIS & DICKSON CO LLC,WALGREENS #4750 (AK),AK,3216,-0.01894253679497233,False,False,False,True,True,0.6324259745702996,2
2012-05-02,LANNETT COMPANY INC,MIAMI-LUKEN INC,VILLAGE PHARMACY #5114 (AR),AR,50000,2.1009764864795044,False,False,False,True,True,0.6803106703776768,2
2012-07-26,JANSSEN PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,SUNRISE PHARMACY #2604 (AZ),AZ,50000,2.1009764864795044,False,False,False,True,True,0.6718871337627607,2
2011-09-18,AMNEAL PHARMACEUTICALS LLC,MORRIS & DICKSON CO LLC,WALGREENS #4750 (AK),AK,19,-0.16380789925667938,False,False,False,True,True,0.6120655591989947,2
2007-09-07,LANNETT COMPANY INC,ANDA INC,FAMILY CARE PHARMACY #5775 (NM),NM,50000,2.1009764864795044,False,False,False,True,True,0.674584032675027,2
2010-07-21,JANSSEN PHARMACEUTICALS INC,MCKESSON CORPORATION,PUBLIX PHARMACY #6531 (MI),MI,61216,2.609206047120889,False,False,True,False,True,0.6803432128558128,2
2012-10-14,ACTAVIS PHARMA INC,PENN PHARMACEUTICAL SERVICES INC,WALMART PHARMACY #1243 (IN),IN,82,-0.1609531861396673,False,False,True,False,True,0.6356053165478521,2
2011-05-19,PAR PHARMACEUTICAL INC,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,47241,1.9759581771170243,False,False,False,True,True,0.7115275331497058,2
2010-11-25,ACTAVIS PHARMA INC,BURLINGTON DRUG COMPANY INC,COMMUNITY PHARMACY #2443 (KS),KS,142,-0.158234411742513,False,False,False,True,True,0.6378254690922828,2
2009-10-20,MALLINCKRODT LLC,BELLCO DRUG CORP,CVS PHARMACY #2503 (KS),KS,50000,2.1009764864795044,False,False,False,True,True,0.6801782174061911,2
2010-07-01,ABBOTT LABORATORIES,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,49335,2.070843403577711,False,False,False,True,True,0.7299342707757983,2
2010-11-06,SUN PHARMA GLOBAL INC,MIAMI-LUKEN INC,MEDICO PHARMACY #4308 (TN),TN,84,-0.16086256032642884,False,True,False,False,True,0.6450633796029682,2
2014-01-05,ENDO PHARMACEUTICALS INC,PRESCRIPTION SUPPLY INC,HEALTH MART PHARMACY #5054 (MO),MO,2100,-0.06951174058204304,False,False,False,True,True,0.6205851179854158,2
2012-01-08,AMNEAL PHARMACEUTICALS LLC,DIRECT RX,WALMART PHARMACY #3340 (ND),ND,50000,2.1009764864795044,False,False,False,True,True,0.6704882757955993,2
2013-12-22,PURDUE PHARMA LP,BURLINGTON DRUG COMPANY INC,SUNRISE PHARMACY #1282 (DE),DE,97,-0.16027349254037873,False,False,False,True,True,0.626264556398864,2
2010-07-11,MALLINCKRODT LLC,MIAMI-LUKEN INC,CORNER DRUG STORE #8870 (WY),WY,50000,2.1009764864795044,False,False,False,True,True,0.6759232474620203,2
2011-02-14,RHODES TECHNOLOGIES,MIAMI-LUKEN INC,COMMUNITY PHARMACY #5631 (VT),VT,58,-0.16204069589852904,False,False,False,True,True,0.6104751904919367,2
2009-10-09,HIKMA PHARMACEUTICALS,HENRY SCHEIN INC,HOMETOWN PHARMACY #3595 (VA),VA,4686,0.04766743593530898,False,False,True,False,True,0.6193335869128197,2
2010-10-28,VINTAGE PHARMACEUTICALS LLC,ANDA INC,COMMUNITY PHARMACY #7481 (RI),RI,50000,2.1009764864795044,False,False,False,True,True,0.6749453746309352,2
2013-01-22,RHODES TECHNOLOGIES,DAKOTA DRUG INC,FAMILY CARE PHARMACY #7224 (NM),NM,50000,2.1009764864795044,False,False,False,True,True,0.7070878624758988,2
2012-05-01,AMNEAL PHARMACEUTICALS LLC,VALUEDRUGCO,SUNRISE PHARMACY #5215 (MO),MO,50000,2.1009764864795044,False,False,False,True,True,0.6908501183880827,2
2013-10-17,AMNEAL PHARMACEUTICALS LLC,DAKOTA DRUG INC,WALGREENS #6464 (IL),IL,15,-0.16398915088315633,False,False,False,True,True,0.6234275966462896,2
2014-02-06,ENDO PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,HEALTH MART PHARMACY #3456 (VT),VT,50000,2.1009764864795044,False,False,False,True,True,0.6832151485036262,2
2009-04-18,JANSSEN PHARMACEUTICALS INC,GULF COAST MEDICAL SUPPLY,PEOPLES PHARMACY #1202 (NJ),NJ,100,-0.160137553820521,False,False,False,True,True,0.6183735932904026,2
2011-05-28,AMNEAL PHARMACEUTICALS LLC,CARDINAL HEALTH INC,HOMETOWN PHARMACY #9199 (NM),NM,109,-0.15972973766094786,False,False,False,True,True,0.6360207761134591,2
2013-08-31,LANNETT COMPANY INC,MCKESSON CORPORATION,PUBLIX PHARMACY #6152 (NJ),NJ,50000,2.1009764864795044,False,False,False,True,True,0.6821543195863379,2
2008-11-05,LANNETT COMPANY INC,GULF COAST MEDICAL SUPPLY,WALMART PHARMACY #9229 (GA),GA,519,-0.1411514459470599,False,False,False,True,True,0.6187567310946595,2
2012-11-06,CADISTA PHARMACEUTICALS INC,NATIONAL WHOLESALE DRUG CO INC,COMMUNITY PHARMACY #9231 (PA),PA,297,-0.15121091121653094,False,True,False,False,True,0.6195362951720039,2
2008-09-09,CADISTA PHARMACEUTICALS INC,BURLINGTON DRUG COMPANY INC,VILLAGE PHARMACY #3280 (NM),NM,543,-0.14006393618819815,False,False,False,True,True,0.6203656620180116,2
2010-05-13,ACTAVIS PHARMA INC,BELLCO DRUG CORP,HARRIS TEETER PHARMACY #4891 (SC),SC,50000,2.1009764864795044,False,False,False,True,True,0.6768385074132623,2
2010-04-14,ACTAVIS PHARMA INC,GULF COAST MEDICAL SUPPLY,PEOPLES PHARMACY #9592 (NE),NE,76244,3.290168407794812,False,False,False,True,True,0.6889784465055712,2
2012-12-08,VINTAGE PHARMACEUTICALS LLC,NATIONAL WHOLESALE DRUG CO INC,MAIN STREET PHARMACY #9467 (TN),TN,93,-0.16045474416685568,False,False,True,False,True,0.6076280147443959,2
2011-11-26,SUN PHARMA GLOBAL INC,DAKOTA DRUG INC,RITE AID #2816 (LA),LA,50000,2.1009764864795044,False,False,True,False,True,0.676610553966575,2
2013-09-05,PAR PHARMACEUTICAL INC,MCKESSON CORPORATION,SUNRISE PHARMACY #6753 (ND),ND,50000,2.1009764864795044,False,False,False,True,True,0.6719448673890169,2
2012-09-01,PURDUE PHARMA LP,HENRY SCHEIN INC,COMMUNITY PHARMACY #1612 (VA),VA,994,-0.11962781530292135,False,False,True,False,True,0.6369623757565054,2
2009-11-10,MALLINCKRODT LLC,ANDA INC,HARRIS TEETER PHARMACY #4396 (MS),MS,50000,2.1009764864795044,False,False,False,True,True,0.6784720039746756,2
2013-08-06,SANDOZ INC,KINRAY LLC,RITE AID #7358 (TN),TN,875,-0.1250200511906108,False,False,True,False,True,0.6269122666736184,2
2009-04-28,MYLAN PHARMACEUTICALS INC,MCKESSON CORPORATION,HOMETOWN PHARMACY #5026 (NV),NV,50000,2.1009764864795044,False,False,False,True,True,0.6798830576333593,2
2014-01-25,IMPAX LABORATORIES INC,SMITH DRUG COMPANY,CVS PHARMACY #5051 (CT),CT,50000,2.1009764864795044,False,False,False,True,True,0.6821869502549385,2
2010-05-05,MYLAN PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,HEALTH MART PHARMACY #3456 (VT),VT,2915,-0.032581721687363265,False,False,False,True,True,0.666951903175848,2
2012-06-08,MYLAN PHARMACEUTICALS INC,SMITH DRUG COMPANY,CVS PHARMACY #6374 (ID),ID,50000,2.1009764864795044,False,False,False,True,True,0.6738024956423534,2
2008-11-14,PURDUE PHARMA LP,KINRAY LLC,HOMETOWN PHARMACY #9260 (WY),WY,50000,2.1009764864795044,False,False,False,True,True,0.6782738067104281,2
2012-09-07,PURDUE PHARMA LP,GULF COAST MEDICAL SUPPLY,WINN-DIXIE PHARMACY #1659 (FL),FL,1077,-0.11586684405352453,False,False,True,False,True,0.6068869269243077,2
2010-08-27,RHODES TECHNOLOGIES,KEYSOURCE MEDICAL INC,PUBLIX PHARMACY #6096 (CT),CT,258,-0.15297811457468125,False,False,False,True,True,0.6174875263489187,2
2010-10-19,ACTAVIS PHARMA INC,MCKESSON CORPORATION,WALMART PHARMACY #5516 (MT),MT,951,-0.12157627028754864,False,False,False,True,True,0.618991468695607,2
2012-12-25,VINTAGE PHARMACEUTICALS LLC,KEYSOURCE MEDICAL INC,MAIN STREET PHARMACY #4621 (NE),NE,50000,2.1009764864795044,False,False,True,False,True,0.6992734402271709,2
2013-05-13,MYLAN PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,COMMUNITY PHARMACY #9008 (UT),UT,50000,2.1009764864795044,False,False,False,True,True,0.6735764510540218,2
2008-04-21,TEVA PHARMACEUTICALS USA INC,MIAMI-LUKEN INC,PUBLIX PHARMACY #8113 (SC),SC,50000,2.1009764864795044,False,False,False,True,True,0.6767744838306144,2
2014-03-14,RHODES TECHNOLOGIES,MCKESSON CORPORATION,KROGER PHARMACY #5239 (NM),NM,608,-0.13711859725794762,False,False,False,True,True,0.6218330157269562,2
2011-02-15,ABBOTT LABORATORIES,VALUEDRUGCO,RITE AID #3255 (MD),MD,5070,0.06506759207709675,False,False,False,True,True,0.6410961659588804,2
2013-01-06,RHODES TECHNOLOGIES,MIAMI-LUKEN INC,HOMETOWN PHARMACY #3734 (OK),OK,50000,2.1009764864795044,False,False,False,True,True,0.6901425658947161,2
2013-05-23,JANSSEN PHARMACEUTICALS INC,MIAMI-LUKEN INC,GOOD NEIGHBOR PHARMACY #8749 (AK),AK,61,-0.16190475717867134,False,False,False,True,True,0.6372128437154634,2
2008-10-14,VINTAGE PHARMACEUTICALS LLC,SMITH DRUG COMPANY,MAIN STREET PHARMACY #4937 (VT),VT,50000,2.1009764864795044,False,False,False,True,True,0.6677724409897499,2
2011-03-09,ENDO PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,WINN-DIXIE PHARMACY #7841 (NV),NV,50000,2.1009764864795044,False,False,False,True,True,0.6843650396591604,2
2010-06-25,LANNETT COMPANY INC,PENN PHARMACEUTICAL SERVICES INC,PEOPLES PHARMACY #7984 (IN),IN,92655,4.0337985183231435,True,False,False,False,True,0.674411604215794,2
2013-05-22,WATSON LABORATORIES INC,MCKESSON CORPORATION,COMMUNITY PHARMACY #9501 (MA),MA,50000,2.1009764864795044,False,False,False,True,True,0.6723996499232457,2
2013-02-11,ENDO PHARMACEUTICALS INC,KEYSOURCE MEDICAL INC,MEDICO PHARMACY #8908 (WV),WV,287,-0.15166404028272332,False,False,False,True,True,0.6288884345646567,2
2013-01-15,RHODES TECHNOLOGIES,SMITH DRUG COMPANY,KROGER PHARMACY #8625 (MO),MO,50000,2.1009764864795044,False,False,False,True,True,0.6971123723369291,2
2013-02-26,LANNETT COMPANY INC,MIAMI-LUKEN INC,VILLAGE PHARMACY #5896 (SD),SD,50000,2.1009764864795044,False,False,False,True,True,0.6798505371655719,2
2012-08-21,ACTAVIS PHARMA INC,DIRECT RX,SUNRISE PHARMACY #9410 (LA),LA,50000,2.1009764864795044,False,False,True,False,True,0.6752930507037448,2
2012-07-10,PURDUE PHARMA LP,BURLINGTON DRUG COMPANY INC,HEALTH MART PHARMACY #4457 (FL),FL,252,-0.15324999201439668,False,False,True,False,True,0.6369671876067062,2
2011-03-02,SANDOZ INC,BELLCO DRUG CORP,MAIN STREET PHARMACY #3604 (TX),TX,498,-0.1421030169860639,False,False,False,True,True,0.6200530472349604,2
2011-11-12,SUN PHARMA GLOBAL INC,GULF COAST MEDICAL SUPPLY,SUNRISE PHARMACY #9410 (LA),LA,50000,2.1009764864795044,False,False,True,False,True,0.6863262285269248,2
2011-10-29,VINTAGE PHARMACEUTICALS LLC,BURLINGTON DRUG COMPANY INC,RITE AID #8193 (NC),NC,3238,-0.017945652849349073,False,False,True,False,True,0.6331781113639474,2
2010-08-17,SUN PHARMA GLOBAL INC,ANDA INC,MEDICO PHARMACY #4308 (TN),TN,50000,2.1009764864795044,False,True,False,False,True,0.7239063481029621,2
2011-08-13,ACTAVIS PHARMA INC,KINRAY LLC,WINN-DIXIE PHARMACY #8953 (AK),AK,50000,2.1009764864795044,False,False,False,True,True,0.6844659087427789,2
2013-05-29,LANNETT COMPANY INC,GULF COAST MEDICAL SUPPLY,PEOPLES PHARMACY #1202 (NJ),NJ,160,-0.15741877942336668,False,False,False,True,True,0.6137586636266855,2
2012-12-29,ENDO PHARMACEUTICALS INC,CARDINAL HEALTH INC,KROGER PHARMACY #7609 (WI),WI,50000,2.1009764864795044,False,False,False,True,True,0.6791922495271081,2
2009-09-04,WATSON LABORATORIES INC,BURLINGTON DRUG COMPANY INC,WALGREENS #1828 (MI),MI,115755,5.080526661227564,True,False,False,False,True,0.7058951600819086,2
2012-02-25,CADISTA PHARMACEUTICALS INC,BELLCO DRUG CORP,MAIN STREET PHARMACY #5247 (OH),OH,163508,7.244353891016083,True,False,False,False,True,0.725926895093485,2
2013-09-08,ACTAVIS PHARMA INC,GULF COAST MEDICAL SUPPLY,PEOPLES PHARMACY #1202 (NJ),NJ,50000,2.1009764864795044,False,False,False,True,True,0.6787990197779471,2
2010-10-03,JANSSEN PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,GOOD NEIGHBOR PHARMACY #1710 (IN),IN,50000,2.1009764864795044,False,True,False,False,True,0.703078208186758,2
2010-07-10,HIKMA PHARMACEUTICALS,AMERISOURCEBERGEN DRUG CORP,VILLAGE PHARMACY #5530 (DE),DE,198,-0.1556968889718356,False,False,False,True,True,0.6133435433622997,2
2011-10-18,VINTAGE PHARMACEUTICALS LLC,SMITH DRUG COMPANY,WALMART PHARMACY #7897 (IN),IN,382,-0.1473593141538956,False,False,True,False,True,0.6639259273595469,2
2008-04-22,ACTAVIS PHARMA INC,AMERISOURCEBERGEN DRUG CORP,VILLAGE PHARMACY #5530 (DE),DE,50000,2.1009764864795044,False,False,False,True,True,0.6854255217915052,2
2010-07-16,MYLAN PHARMACEUTICALS INC,ANDA INC,PEOPLES PHARMACY #1578 (VT),VT,41,-0.1628110153110561,False,False,False,True,True,0.6212541824451214,2
2009-01-25,ENDO PHARMACEUTICALS INC,PENN PHARMACEUTICAL SERVICES INC,PUBLIX PHARMACY #9067 (WI),WI,75,-0.16127037648600198,False,False,False,True,True,0.6359786468984057,2
2010-11-15,RHODES TECHNOLOGIES,BURLINGTON DRUG COMPANY INC,QUALITY CARE PHARMACY #4613 (CT),CT,202,-0.15551563734535864,False,False,False,True,True,0.6181217749631196,2
2008-09-10,QUALITEST PHARMACEUTICALS,AMERISOURCEBERGEN DRUG CORP,GOOD NEIGHBOR PHARMACY #6031 (VT),VT,50000,2.1009764864795044,False,False,False,True,True,0.6677724409897499,2
2010-01-28,RHODES TECHNOLOGIES,DIRECT RX,RITE AID #6097 (TX),TX,285,-0.1517546660959618,False,False,False,True,True,0.6276815192721276,2
2011-08-06,JANSSEN PHARMACEUTICALS INC,KEYSOURCE MEDICAL INC,WALGREENS #4189 (MI),MI,50000,2.1009764864795044,False,False,True,False,True,0.681126751852058,2
2013-04-25,ENDO PHARMACEUTICALS INC,GULF COAST MEDICAL SUPPLY,MEDICO PHARMACY #4043 (NY),NY,50000,2.1009764864795044,False,False,False,True,True,0.6812318712881903,2
2013-09-02,ENDO PHARMACEUTICALS INC,HD SMITH WHOLESALE DRUG CO,CVS PHARMACY #8508 (AR),AR,50000,2.1009764864795044,False,False,False,True,True,0.6900457326905693,2
2009-10-24,PAR PHARMACEUTICAL INC,HD SMITH WHOLESALE DRUG CO,VILLAGE PHARMACY #1981 (OR),OR,25,-0.16353602181696394,False,False,False,True,True,0.6297525691159738,2
2012-08-10,ACTAVIS PHARMA INC,DAKOTA DRUG INC,WALMART PHARMACY #4968 (MN),MN,129,-0.15882347952856307,False,False,True,False,True,0.6184983646963781,2
2012-06-09,ABBOTT LABORATORIES,BURLINGTON DRUG COMPANY INC,QUALITY CARE PHARMACY #7512 (HI),HI,50000,2.1009764864795044,False,False,True,False,True,0.6830834012352054,2
2013-01-25,ACTAVIS PHARMA INC,DAKOTA DRUG INC,MAIN STREET PHARMACY #9821 (CA),CA,50000,2.1009764864795044,False,False,False,True,True,0.6759831296194833,2
2011-11-03,SUN PHARMA GLOBAL INC,MIAMI-LUKEN INC,PUBLIX PHARMACY #5512 (TX),TX,1334,-0.1042214270523801,False,False,True,False,True,0.6113316790545164,2
2011-02-05,CADISTA PHARMACEUTICALS INC,MIAMI-LUKEN INC,KROGER PHARMACY #6736 (IA),IA,152,-0.15778128267632058,False,False,False,True,True,0.6114810981413387,2
2010-06-18,SUN PHARMA GLOBAL INC,MIAMI-LUKEN INC,MEDICO PHARMACY #4043 (NJ),NJ,1636,-0.09053692925336992,False,False,False,True,True,0.6387001428199427,2
2007-10-31,TEVA PHARMACEUTICALS USA INC,VALUEDRUGCO,SUNRISE PHARMACY #5215 (MO),MO,178,-0.15660314710422038,False,False,False,True,True,0.6595118331239691,2
2012-06-19,PURDUE PHARMA LP,NATIONAL WHOLESALE DRUG CO INC,GOOD NEIGHBOR PHARMACY #7730 (GA),GA,618,-0.1366654681917552,False,False,True,False,True,0.68853036266868,2
2009-01-16,CADISTA PHARMACEUTICALS INC,AMERISOURCEBERGEN DRUG CORP,KROGER PHARMACY #6655 (KS),KS,50000,2.1009764864795044,False,False,False,True,True,0.6778150511463048,2
2012-09-28,PURDUE PHARMA LP,GULF COAST MEDICAL SUPPLY,CORNER DRUG STORE #2680 (LA),LA,1262,-0.1074839563289653,False,False,True,False,True,0.6178318194147673,2
2013-01-03,RHODES TECHNOLOGIES,MORRIS & DICKSON CO LLC,QUALITY CARE PHARMACY #5678 (MD),MD,50000,2.1009764864795044,False,False,False,True,True,0.6910077218071035,2
2012-10-12,ACTAVIS PHARMA INC,SMITH DRUG COMPANY,WALMART PHARMACY #6615 (VA),VA,1577,-0.09321039074390502,False,False,True,False,True,0.6664866287019539,2
2010-09-24,LANNETT COMPANY INC,HENRY SCHEIN INC,PUBLIX PHARMACY #8573 (AL),AL,2186,-0.06561483061278849,False,False,False,True,True,0.6225888745360786,2
2012-12-11,TEVA PHARMACEUTICALS USA INC,MCKESSON CORPORATION,KROGER PHARMACY #1422 (IN),IN,50000,2.1009764864795044,False,True,False,False,True,0.6999815461886498,2
2009-10-31,HIKMA PHARMACEUTICALS,AMERISOURCEBERGEN DRUG CORP,WALGREENS #7495 (LA),LA,50000,2.1009764864795044,False,False,True,False,True,0.7091091611829053,2
2011-04-22,MALLINCKRODT LLC,PRESCRIPTION SUPPLY INC,SUNRISE PHARMACY #9410 (LA),LA,50000,2.1009764864795044,False,False,True,False,True,0.6762300136069108,2
2011-03-28,PAR PHARMACEUTICAL INC,ANDA INC,KROGER PHARMACY #1424 (MD),MD,607,-0.13716391016456686,False,False,False,True,True,0.6065550678585292,2
2010-12-31,HIKMA PHARMACEUTICALS,KEYSOURCE MEDICAL INC,PUBLIX PHARMACY #6096 (CT),CT,50000,2.1009764864795044,False,False,False,True,True,0.6819629082528428,2
2012-01-20,VINTAGE PHARMACEUTICALS LLC,ANDA INC,KROGER PHARMACY #1424 (MD),MD,50000,2.1009764864795044,False,False,False,True,True,0.6677724409897499,2
2011-12-14,LANNETT COMPANY INC,SMITH DRUG COMPANY,FAMILY CARE PHARMACY #2097 (TN),TN,464,-0.14364365581111802,False,True,False,False,True,0.629259624134116,2
2011-04-05,MALLINCKRODT LLC,ANDA INC,HARRIS TEETER PHARMACY #6901 (WV),WV,50000,2.1009764864795044,False,False,True,False,True,0.711130632628851,2
2009-10-20,ENDO PHARMACEUTICALS INC,PRESCRIPTION SUPPLY INC,RITE AID #5839 (NJ),NJ,50000,2.1009764864795044,False,False,False,True,True,0.6772325351229087,2
2013-11-10,SUN PHARMA GLOBAL INC,PENN PHARMACEUTICAL SERVICES INC,FAMILY CARE PHARMACY #7240 (IN),IN,664,-0.13458107448727022,False,True,False,False,True,0.6536437819736339,2
2010-12-01,LANNETT COMPANY INC,MORRIS & DICKSON CO LLC,WALMART PHARMACY #5225 (TN),TN,144566,6.386036813834458,True,False,False,False,True,0.7083489888935577,2
2010-07-07,JANSSEN PHARMACEUTICALS INC,DAKOTA DRUG INC,QUALITY CARE PHARMACY #8869 (SD),SD,50000,2.1009764864795044,False,False,True,False,True,0.6675491546962815,2
2009-08-24,LANNETT COMPANY INC,ANDA INC,COMMUNITY PHARMACY #2514 (NE),NE,50000,2.1009764864795044,False,False,False,True,True,0.6799870207742824,2
2012-05-18,IMPAX LABORATORIES INC,SMITH DRUG COMPANY,FAMILY CARE PHARMACY #5967 (NE),NE,50000,2.1009764864795044,False,False,True,False,True,0.6655529256329823,2
2010-11-29,CADISTA PHARMACEUTICALS INC,PRESCRIPTION SUPPLY INC,WALMART PHARMACY #4460 (VA),VA,50000,2.1009764864795044,False,False,True,False,True,0.675012735308014,2
2011-05-09,RHODES TECHNOLOGIES,KEYSOURCE MEDICAL INC,CVS PHARMACY #5978 (CO),CO,406,-0.14627180439503387,False,False,False,True,True,0.6209902618929902,2
2014-05-01,SUN PHARMA GLOBAL INC,BURLINGTON DRUG COMPANY INC,SUNRISE PHARMACY #1282 (DE),DE,50000,2.1009764864795044,False,False,False,True,True,0.6828784741747018,2
2010-08-19,MALLINCKRODT LLC,KEYSOURCE MEDICAL INC,SUNRISE PHARMACY #9282 (IA),IA,50000,2.1009764864795044,False,False,False,True,True,0.6868181832810607,2
2012-12-31,VINTAGE PHARMACEUTICALS LLC,KEYSOURCE MEDICAL INC,WINN-DIXIE PHARMACY #6023 (DE),DE,1549,-0.09447915212924372,False,False,True,False,True,0.6133689047705075,2
2011-08-29,JANSSEN PHARMACEUTICALS INC,KINRAY LLC,CVS PHARMACY #2475 (MI),MI,1091,-0.11523246336085517,False,False,True,False,True,0.6621407817471484,2
2014-06-11,MALLINCKRODT LLC,DAKOTA DRUG INC,HARRIS TEETER PHARMACY #6094 (TX),TX,177,-0.15664846001083962,False,False,False,True,True,0.6335245952230869,2
2011-06-07,MYLAN PHARMACEUTICALS INC,MCKESSON CORPORATION,MEDICO PHARMACY #2283 (TN),TN,113,-0.15954848603447092,False,False,True,False,True,0.6670930000383987,2
2012-01-08,SUN PHARMA GLOBAL INC,SMITH DRUG COMPANY,PUBLIX PHARMACY #1510 (MD),MD,50000,2.1009764864795044,False,False,False,True,True,0.6829495062706069,2
2014-03-29,PAR PHARMACEUTICAL INC,MIAMI-LUKEN INC,TUG VALLEY PHARMACY #1 (WV),WV,78589,3.3964271738169276,False,False,False,True,True,0.7350279352433793,2
2012-09-14,ABBOTT LABORATORIES,KEYSOURCE MEDICAL INC,SUNRISE PHARMACY #9282 (IA),IA,644,-0.135487332619655,False,False,False,True,True,0.6204793450161851,2
2010-03-28,TEVA PHARMACEUTICALS USA INC,GULF COAST MEDICAL SUPPLY,KROGER PHARMACY #1422 (IN),IN,1194,-0.11056523397907356,False,True,False,False,True,0.6334534954162614,2
2012-09-04,LANNETT COMPANY INC,HD SMITH WHOLESALE DRUG CO,HOMETOWN PHARMACY #7046 (DE),DE,84,-0.16086256032642884,False,False,False,True,True,0.6335915188984772,2
2008-10-08,IMPAX LABORATORIES INC,DIRECT RX,SUNRISE PHARMACY #9479 (AK),AK,50000,2.1009764864795044,False,False,False,True,True,0.6900787408427956,2
2009-10-16,WATSON LABORATORIES INC,PRESCRIPTION SUPPLY INC,HARRIS TEETER PHARMACY #3877 (OH),OH,110,-0.15968442475432862,False,True,False,False,True,0.6118041728141488,2
2012-08-23,PURDUE PHARMA LP,SMITH DRUG COMPANY,SUNRISE PHARMACY #2904 (MT),MT,50000,2.1009764864795044,False,False,True,False,True,0.6989089871543114,2
2010-05-13,MYLAN PHARMACEUTICALS INC,BURLINGTON DRUG COMPANY INC,HOMETOWN PHARMACY #3317 (KY),KY,94564,4.12030085705927,True,False,False,False,True,0.6703430992270415,2
